id,purchase_id,product_id,quantity,price,created_at,updated_at
11327,3299,783,3,105581,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11328,3299,1238,20,315144,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11329,3300,380,16,73841,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11330,3300,1460,24,373914,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11331,3300,1447,20,371323,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11332,3300,780,1,465095,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11333,3300,580,18,318557,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11334,3300,364,6,400088,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11335,3301,404,9,484640,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11336,3301,532,22,134707,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11337,3301,1494,20,368644,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11338,3301,1150,5,306508,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11339,3301,973,5,423596,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11340,3302,1059,11,110506,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11341,3303,778,2,134818,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11342,3303,145,23,192558,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11343,3303,1156,9,268227,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11344,3304,85,7,234573,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11345,3305,310,0,241574,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11346,3306,1173,3,19850,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11347,3306,891,9,102199,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11348,3306,121,12,360483,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11349,3306,369,6,151879,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11350,3306,1288,21,52734,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11351,3306,200,10,343204,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11352,3307,156,21,348203,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11353,3307,1000,14,449366,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11354,3307,1401,12,350239,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11355,3307,1265,9,200324,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11356,3307,89,17,55580,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11357,3307,252,12,139233,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11358,3308,1458,23,236481,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11359,3308,1434,24,365344,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11360,3308,338,19,430523,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11361,3308,1269,1,414076,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11362,3309,910,13,312978,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11363,3309,1292,4,202705,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11364,3310,1138,18,464237,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11365,3310,605,5,376823,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11366,3310,924,9,252503,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11367,3310,223,0,394585,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11368,3311,163,1,192988,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11369,3311,1314,5,138058,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11370,3311,390,13,68222,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11371,3311,155,11,47415,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11372,3311,858,5,273267,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11373,3312,531,20,395559,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11374,3312,293,11,163635,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11375,3312,126,23,243034,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11376,3313,476,22,463888,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11377,3313,1083,15,181222,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11378,3314,1216,23,273176,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11379,3315,1405,22,373526,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11380,3315,1264,22,291659,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11381,3316,807,1,17929,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11382,3316,400,17,415982,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11383,3316,692,18,319472,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11384,3316,1475,1,202445,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11385,3317,199,14,299577,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11386,3318,1342,21,219647,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11387,3318,143,23,60480,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11388,3318,675,16,488508,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11389,3318,1465,17,138803,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11390,3318,1438,5,93535,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11391,3318,590,3,367119,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11392,3319,1293,12,406083,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11393,3319,217,23,332355,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11394,3319,821,14,38337,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11395,3319,1029,23,156387,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11396,3320,36,6,451588,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11397,3320,1189,22,46151,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11398,3320,695,3,405064,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11399,3321,509,7,426592,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11400,3322,313,17,132485,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11401,3322,980,10,225712,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11402,3322,1002,11,220083,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11403,3322,960,24,303247,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11404,3322,82,21,261645,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11405,3322,920,19,95956,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11406,3323,136,7,297943,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11407,3323,871,23,487802,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11408,3323,1153,2,185426,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11409,3323,1186,15,126589,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11410,3323,215,20,442865,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11411,3324,294,15,458370,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11412,3324,97,17,25625,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11413,3325,621,3,243915,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11414,3326,277,19,308938,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11415,3326,264,15,133158,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11416,3327,217,22,332355,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11417,3327,865,24,300306,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11418,3327,13,11,437725,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11419,3327,1370,17,337166,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11420,3327,504,13,105253,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11421,3328,34,21,80911,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11422,3328,262,17,479802,2022-10-21 01:48:16 UTC,2022-10-21 01:48:16 UTC
11423,3328,762,20,79652,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11424,3328,1004,16,279203,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11425,3329,300,16,57296,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11426,3329,132,19,166358,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11427,3329,926,8,244720,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11428,3330,1427,10,76108,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11429,3330,1111,4,95933,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11430,3331,435,23,73491,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11431,3331,1305,20,92031,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11432,3331,919,15,290532,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11433,3331,369,12,151879,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11434,3331,600,11,247539,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11435,3332,254,4,160120,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11436,3332,749,21,292938,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11437,3332,205,15,83087,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11438,3333,34,18,80911,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11439,3333,828,24,24742,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11440,3334,1128,13,130086,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11441,3334,1001,21,50154,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11442,3335,611,5,320989,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11443,3335,170,20,231289,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11444,3335,293,1,163635,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11445,3335,951,10,238003,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11446,3335,773,13,499132,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11447,3335,1069,8,327423,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11448,3336,1363,18,255516,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11449,3336,878,12,154114,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11450,3336,466,16,99038,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11451,3336,272,24,172029,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11452,3337,1302,23,56592,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11453,3337,781,15,80764,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11454,3337,1187,3,94635,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11455,3338,1263,0,434960,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11456,3338,877,24,229316,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11457,3338,958,24,496483,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11458,3338,75,24,5139,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11459,3338,144,10,362911,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11460,3339,476,8,463888,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11461,3339,525,3,231759,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11462,3339,1369,9,284957,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11463,3339,802,7,456597,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11464,3339,736,12,191234,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11465,3339,1440,22,130691,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11466,3340,710,2,473905,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11467,3340,826,8,176784,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11468,3340,243,8,333504,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11469,3341,807,15,17929,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11470,3342,1223,7,275469,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11471,3342,163,4,192988,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11472,3342,1228,11,135226,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11473,3343,390,23,68222,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11474,3343,88,13,273920,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11475,3343,873,7,42420,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11476,3343,805,23,119233,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11477,3343,59,13,227289,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11478,3344,1051,18,423931,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11479,3344,900,23,130178,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11480,3344,569,23,72244,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11481,3344,1498,15,51644,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11482,3344,1224,2,131167,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11483,3344,822,0,360472,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11484,3345,200,9,343204,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11485,3345,705,17,432808,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11486,3345,263,13,144925,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11487,3345,1493,4,388437,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11488,3345,573,24,81497,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11489,3345,330,8,15640,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11490,3346,1354,21,69198,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11491,3346,798,3,189768,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11492,3347,163,11,192988,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11493,3347,32,23,120363,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11494,3347,1488,16,481568,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11495,3347,1333,1,49745,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11496,3347,959,22,470482,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11497,3347,1433,3,273229,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11498,3348,820,5,247205,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11499,3348,1488,7,481568,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11500,3348,460,11,246653,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11501,3349,1381,1,109578,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11502,3349,1414,3,109109,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11503,3349,1483,17,442921,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11504,3349,505,17,390759,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11505,3349,1451,23,222613,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11506,3349,911,23,31380,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11507,3350,1135,1,4808,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11508,3350,111,7,492339,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11509,3350,1283,23,87489,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11510,3350,650,21,88477,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11511,3350,940,16,334266,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11512,3350,452,0,270186,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11513,3351,1016,12,99008,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11514,3351,182,23,73970,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11515,3351,139,5,31522,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11516,3352,374,7,80044,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11517,3352,738,19,78972,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11518,3353,382,14,132575,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11519,3354,1307,9,416203,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11520,3354,101,22,372928,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11521,3354,776,16,418982,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11522,3354,83,7,434921,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11523,3354,680,12,3699,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11524,3355,516,20,320689,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11525,3355,538,10,400786,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11526,3355,397,14,244050,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11527,3356,968,0,372963,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11528,3356,174,24,370613,2022-10-21 01:48:17 UTC,2022-10-21 01:48:17 UTC
11529,3356,791,20,320317,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11530,3356,1007,7,12785,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11531,3356,390,4,68222,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11532,3357,79,12,96085,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11533,3357,500,17,10667,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11534,3357,701,1,349307,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11535,3358,1033,17,208394,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11536,3358,831,2,176325,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11537,3358,1318,23,288256,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11538,3358,332,17,403032,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11539,3358,1147,10,123131,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11540,3358,853,0,188505,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11541,3359,922,9,479467,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11542,3359,283,20,148720,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11543,3359,743,6,437834,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11544,3359,1294,17,44015,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11545,3359,1124,6,21383,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11546,3359,219,4,478959,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11547,3360,724,15,421726,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11548,3360,1247,0,330962,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11549,3360,498,21,113359,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11550,3361,1274,5,281947,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11551,3361,204,3,231337,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11552,3361,757,15,206594,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11553,3361,535,11,279919,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11554,3361,420,17,441987,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11555,3361,1142,9,11821,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11556,3362,1292,1,202705,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11557,3362,845,15,271519,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11558,3362,1283,8,87489,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11559,3363,936,19,5137,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11560,3364,300,6,57296,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11561,3364,516,18,320689,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11562,3364,542,6,489950,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11563,3365,151,19,333361,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11564,3365,489,5,81003,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11565,3365,547,13,167705,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11566,3366,1043,16,70508,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11567,3366,802,8,456597,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11568,3366,453,0,83138,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11569,3367,892,12,275731,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11570,3367,1394,7,430955,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11571,3368,593,22,16573,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11572,3368,1193,8,409289,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11573,3368,976,8,255252,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11574,3368,941,3,411223,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11575,3369,1266,7,32927,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11576,3369,12,12,328506,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11577,3369,791,20,320317,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11578,3369,760,2,17452,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11579,3369,772,18,30373,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11580,3369,113,4,336299,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11581,3370,344,7,104185,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11582,3370,1252,22,154606,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11583,3370,901,3,187011,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11584,3370,444,22,286016,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11585,3370,48,10,224590,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11586,3370,321,24,181546,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11587,3371,360,19,499731,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11588,3371,602,12,401587,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11589,3372,630,12,292272,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11590,3373,1246,22,39559,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11591,3373,52,2,290726,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11592,3373,69,12,290474,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11593,3373,481,23,85737,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11594,3373,419,7,410434,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11595,3374,1271,4,166923,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11596,3374,167,23,222733,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11597,3375,796,23,120584,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11598,3375,1284,6,390222,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11599,3376,1055,4,341393,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11600,3376,36,13,451588,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11601,3376,926,12,244720,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11602,3377,1391,9,182471,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11603,3377,1141,9,6754,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11604,3377,552,11,9570,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11605,3377,703,0,98806,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11606,3377,47,11,207893,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11607,3378,636,5,105,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11608,3378,929,2,47531,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11609,3378,749,23,292938,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11610,3378,119,6,131479,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11611,3378,1472,18,77081,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11612,3379,737,5,262428,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11613,3380,322,12,181649,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11614,3380,1499,12,137621,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11615,3381,777,0,292528,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11616,3382,400,12,415982,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11617,3382,313,13,132485,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11618,3382,366,8,84090,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11619,3383,1014,12,151491,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11620,3384,1012,21,310350,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
11621,3384,13,13,437725,2022-10-21 01:48:18 UTC,2022-10-21 01:48:18 UTC
